,event,site,date_played,white,black,result,white_elo,black_elo,winner,loser
3916,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Nakamura,Hi","Firouzja,Alireza",1-0,2736.0,2749.0,"Nakamura,Hi","Firouzja,Alireza"
3917,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Tang,Andrew","Nakamura,Hi",0-1,2538.0,2736.0,"Nakamura,Hi","Tang,Andrew"
3918,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Nakamura,Hi","Artemiev,V",1-0,2736.0,2711.0,"Nakamura,Hi","Artemiev,V"
3919,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Narayanan,SL","Nakamura,Hi",0-1,2618.0,2736.0,"Nakamura,Hi","Narayanan,SL"
3920,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Nakamura,Hi","Erigaisi,Arjun",1-0,2736.0,2559.0,"Nakamura,Hi","Erigaisi,Arjun"
3921,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Bortnyk,Mykola","Nakamura,Hi",0-1,2473.0,2736.0,"Nakamura,Hi","Bortnyk,Mykola"
3922,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Nakamura,Hi","Nihal,Sarin",1-0,2736.0,2620.0,"Nakamura,Hi","Nihal,Sarin"
3923,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Sevian,Samuel","Nakamura,Hi",0-1,2660.0,2736.0,"Nakamura,Hi","Sevian,Samuel"
3924,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Nakamura,Hi","Sjugirov,S",1-0,2736.0,2663.0,"Nakamura,Hi","Sjugirov,S"
3925,Chess.com Bullet Open 1,chess.com INT,2020-12-19,"Holt,C","Nakamura,Hi",0-1,2549.0,2736.0,"Nakamura,Hi","Holt,C"
3926,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Artemiev,V",1-0,2736.0,2711.0,"Nakamura,Hi","Artemiev,V"
3927,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Artemiev,V","Nakamura,Hi",0-1,2711.0,2736.0,"Nakamura,Hi","Artemiev,V"
3928,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Artemiev,V",1-0,2736.0,2711.0,"Nakamura,Hi","Artemiev,V"
3929,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Artemiev,V","Nakamura,Hi",1/2-1/2,2711.0,2736.0,draw,draw
3930,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Artemiev,V","Nakamura,Hi",0-1,2711.0,2736.0,"Nakamura,Hi","Artemiev,V"
3931,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Artemiev,V",1-0,2736.0,2711.0,"Nakamura,Hi","Artemiev,V"
3932,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Artemiev,V","Nakamura,Hi",1/2-1/2,2711.0,2736.0,draw,draw
3933,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Naroditsky,D","Nakamura,Hi",1/2-1/2,2621.0,2736.0,draw,draw
3934,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Naroditsky,D","Nakamura,Hi",0-1,2621.0,2736.0,"Nakamura,Hi","Naroditsky,D"
3935,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Naroditsky,D",1-0,2736.0,2621.0,"Nakamura,Hi","Naroditsky,D"
3936,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Naroditsky,D",1/2-1/2,2736.0,2621.0,draw,draw
3937,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Naroditsky,D","Nakamura,Hi",1-0,2621.0,2736.0,"Naroditsky,D","Nakamura,Hi"
3938,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Naroditsky,D",1-0,2736.0,2621.0,"Nakamura,Hi","Naroditsky,D"
3939,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Naroditsky,D","Nakamura,Hi",1-0,2621.0,2736.0,"Naroditsky,D","Nakamura,Hi"
3940,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Naroditsky,D",1-0,2736.0,2621.0,"Nakamura,Hi","Naroditsky,D"
3941,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Naroditsky,D",1/2-1/2,2736.0,2621.0,draw,draw
3942,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Artemiev,V",1-0,2736.0,2711.0,"Nakamura,Hi","Artemiev,V"
3943,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Firouzja,Alireza",1-0,2736.0,2749.0,"Nakamura,Hi","Firouzja,Alireza"
3944,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Firouzja,Alireza",1-0,2736.0,2749.0,"Nakamura,Hi","Firouzja,Alireza"
3945,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Firouzja,Alireza","Nakamura,Hi",1-0,2749.0,2736.0,"Firouzja,Alireza","Nakamura,Hi"
3946,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Firouzja,Alireza",1/2-1/2,2736.0,2749.0,draw,draw
3947,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Firouzja,Alireza",1-0,2736.0,2749.0,"Nakamura,Hi","Firouzja,Alireza"
3948,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Firouzja,Alireza","Nakamura,Hi",0-1,2749.0,2736.0,"Nakamura,Hi","Firouzja,Alireza"
3949,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Firouzja,Alireza","Nakamura,Hi",1-0,2749.0,2736.0,"Firouzja,Alireza","Nakamura,Hi"
3950,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Nakamura,Hi","Firouzja,Alireza",1-0,2736.0,2749.0,"Nakamura,Hi","Firouzja,Alireza"
3951,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Firouzja,Alireza","Nakamura,Hi",0-1,2749.0,2736.0,"Nakamura,Hi","Firouzja,Alireza"
3952,Chess.com Bullet Open KO,chess.com INT,2020-12-20,"Firouzja,Alireza","Nakamura,Hi",1-0,2749.0,2736.0,"Firouzja,Alireza","Nakamura,Hi"
3953,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Aditya,Mittal","Nakamura,Hi",0-1,2438.0,2736.0,"Nakamura,Hi","Aditya,Mittal"
3954,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Nakamura,Hi","Lovkov,R",0-1,2736.0,2419.0,"Lovkov,R","Nakamura,Hi"
3955,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Pandey,Srishti","Nakamura,Hi",1/2-1/2,2026.0,2736.0,draw,draw
3956,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"De Silva,L M S T","Nakamura,Hi",0-1,2085.0,2736.0,"Nakamura,Hi","De Silva,L M S T"
3957,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Nakamura,Hi","Kovalev,De",1-0,2736.0,2487.0,"Nakamura,Hi","Kovalev,De"
3958,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Klenburg,M","Nakamura,Hi",1/2-1/2,2346.0,2736.0,draw,draw
3959,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Nakamura,Hi","Shipov,S",1-0,2736.0,2541.0,"Nakamura,Hi","Shipov,S"
3960,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Preotu,Razvan","Nakamura,Hi",0-1,2487.0,2736.0,"Nakamura,Hi","Preotu,Razvan"
3961,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Nakamura,Hi","Jacobson,Brandon",1-0,2736.0,2487.0,"Nakamura,Hi","Jacobson,Brandon"
3962,Titled Tuesday 22nd Dec,chess.com INT,2020-12-22,"Maly,Al","Nakamura,Hi",0-1,2371.0,2736.0,"Nakamura,Hi","Maly,Al"
3963,Airthings Masters Prelim,chess24.com INT,2020-12-26,"Grischuk,A","Nakamura,Hi",0-1,2777.0,2736.0,"Nakamura,Hi","Grischuk,A"
3964,Airthings Masters Prelim,chess24.com INT,2020-12-26,"Vachier Lagrave,M","Nakamura,Hi",1/2-1/2,2784.0,2736.0,draw,draw
3965,Airthings Masters Prelim,chess24.com INT,2020-12-26,"Nakamura,Hi","Nepomniachtchi,I",1/2-1/2,2736.0,2784.0,draw,draw
3966,Airthings Masters Prelim,chess24.com INT,2020-12-26,"Aronian,L","Nakamura,Hi",1/2-1/2,2781.0,2736.0,draw,draw
3967,Airthings Masters Prelim,chess24.com INT,2020-12-27,"Radjabov,T","Nakamura,Hi",1/2-1/2,2765.0,2736.0,draw,draw
3968,Airthings Masters Prelim,chess24.com INT,2020-12-27,"Nakamura,Hi","Harikrishna,P",1/2-1/2,2736.0,2732.0,draw,draw
3969,Airthings Masters Prelim,chess24.com INT,2020-12-27,"Dubov,Daniil","Nakamura,Hi",1/2-1/2,2702.0,2736.0,draw,draw
3970,Airthings Masters Prelim,chess24.com INT,2020-12-28,"Nakamura,Hi","Anton Guijarro,D",1-0,2736.0,2675.0,"Nakamura,Hi","Anton Guijarro,D"
3971,Airthings Masters Prelim,chess24.com INT,2020-12-28,"Carlsen,M","Nakamura,Hi",1-0,2862.0,2736.0,"Carlsen,M","Nakamura,Hi"
3972,Airthings Masters Prelim,chess24.com INT,2020-12-28,"Nakamura,Hi","Giri,A",1-0,2736.0,2764.0,"Nakamura,Hi","Giri,A"
3973,Titled Tuesday 29th Dec,chess.com INT,2020-12-29,"Nakamura,Hi","Jenni,F",1-0,2736.0,2456.0,"Nakamura,Hi","Jenni,F"
3974,Titled Tuesday 29th Dec,chess.com INT,2020-12-29,"Nitin,S","Nakamura,Hi",0-1,2381.0,2736.0,"Nakamura,Hi","Nitin,S"
3975,Titled Tuesday 29th Dec,chess.com INT,2020-12-29,"Nakamura,Hi","Cardoso Cardoso,Jose Gabriel",0-1,2736.0,2401.0,"Cardoso Cardoso,Jose Gabriel","Nakamura,Hi"
3976,Titled Tuesday 29th Dec,chess.com INT,2020-12-29,"Karpeshov,O","Nakamura,Hi",0-1,2297.0,2736.0,"Nakamura,Hi","Karpeshov,O"
3977,Titled Tuesday 29th Dec,chess.com INT,2020-12-29,"Garcia Ramos,Daniel","Nakamura,Hi",0-1,2380.0,2736.0,"Nakamura,Hi","Garcia Ramos,Daniel"
3978,Titled Tuesday 29th Dec,chess.com INT,2020-12-29,"Nakamura,Hi","Palachev,P",0-1,2736.0,2345.0,"Palachev,P","Nakamura,Hi"
3979,Titled Tuesday 29th Dec,chess.com INT,2020-12-29,"Nakamura,Hi","Przybylski,W",1-0,2736.0,2321.0,"Nakamura,Hi","Przybylski,W"
3980,Airthings Masters KO 2020,chess24.com INT,2020-12-29,"Nakamura,Hi","Aronian,L",1/2-1/2,2736.0,2781.0,draw,draw
3981,Airthings Masters KO 2020,chess24.com INT,2020-12-29,"Aronian,L","Nakamura,Hi",1-0,2781.0,2736.0,"Aronian,L","Nakamura,Hi"
3982,Airthings Masters KO 2020,chess24.com INT,2020-12-29,"Nakamura,Hi","Aronian,L",1/2-1/2,2736.0,2781.0,draw,draw
3983,Airthings Masters KO 2020,chess24.com INT,2020-12-29,"Aronian,L","Nakamura,Hi",1/2-1/2,2781.0,2736.0,draw,draw
3984,Airthings Masters KO 2020,chess24.com INT,2020-12-30,"Aronian,L","Nakamura,Hi",1-0,2781.0,2736.0,"Aronian,L","Nakamura,Hi"
3985,Airthings Masters KO 2020,chess24.com INT,2020-12-30,"Nakamura,Hi","Aronian,L",0-1,2736.0,2781.0,"Aronian,L","Nakamura,Hi"
3986,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Nakamura,Hi","Novikov,E",1-0,2736.0,2276.0,"Nakamura,Hi","Novikov,E"
3987,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Barria Zuniga,D","Nakamura,Hi",0-1,2341.0,2736.0,"Nakamura,Hi","Barria Zuniga,D"
3988,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Nakamura,Hi","Shahade,G",1-0,2736.0,2476.0,"Nakamura,Hi","Shahade,G"
3989,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Samadov,Read","Nakamura,Hi",0-1,2332.0,2736.0,"Nakamura,Hi","Samadov,Read"
3990,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Nakamura,Hi","Vasquez Schroeder,R",1/2-1/2,2736.0,2443.0,draw,draw
3991,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Kuzubov,Y","Nakamura,Hi",1/2-1/2,2642.0,2736.0,draw,draw
3992,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Nakamura,Hi","Lysyj,I",1-0,2736.0,2605.0,"Nakamura,Hi","Lysyj,I"
3993,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Nakamura,Hi","Pichot,A",1-0,2736.0,2630.0,"Nakamura,Hi","Pichot,A"
3994,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Gavrilescu,David","Nakamura,Hi",0-1,2476.0,2736.0,"Nakamura,Hi","Gavrilescu,David"
3995,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Nakamura,Hi","Sarana,A",0-1,2736.0,2649.0,"Sarana,A","Nakamura,Hi"
3996,Titled Tuesday 12th Jan,chess.com INT,2021-01-12,"Oparin,G","Nakamura,Hi",0-1,2652.0,2736.0,"Nakamura,Hi","Oparin,G"
3997,Titled Tuesday 19th Jan,chess.com INT,2021-01-19,"Nakamura,Hi","Baradaran,Arman",1-0,2736.0,1980.0,"Nakamura,Hi","Baradaran,Arman"
3998,Titled Tuesday 19th Jan,chess.com INT,2021-01-19,"David,Alexandru","Nakamura,Hi",0-1,2428.0,2736.0,"Nakamura,Hi","David,Alexandru"
3999,Titled Tuesday 19th Jan,chess.com INT,2021-01-19,"Nakamura,Hi","Shuvalova,Polina",1-0,2736.0,2476.0,"Nakamura,Hi","Shuvalova,Polina"
4000,Titled Tuesday 19th Jan,chess.com INT,2021-01-19,"Bologan,V","Nakamura,Hi",1-0,2574.0,2736.0,"Bologan,V","Nakamura,Hi"
4001,Titled Tuesday 19th Jan,chess.com INT,2021-01-19,"Nakamura,Hi","Hevia,A",1-0,2736.0,2467.0,"Nakamura,Hi","Hevia,A"
4002,Titled Tuesday 19th Jan,chess.com INT,2021-01-19,"Durarbayli,V","Nakamura,Hi",0-1,2606.0,2736.0,"Nakamura,Hi","Durarbayli,V"
4003,Titled Tuesday 19th Jan,chess.com INT,2021-01-19,"Nakamura,Hi","Khusnutdinov,R",1-0,2736.0,2484.0,"Nakamura,Hi","Khusnutdinov,R"
4004,Titled Tuesday 19th Jan,chess.com INT,2021-01-19,"Nakamura,Hi","Svane,R",0-1,2736.0,2613.0,"Svane,R","Nakamura,Hi"
4005,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Nakamura,Hi","Voit,Daria",1-0,2736.0,2360.0,"Nakamura,Hi","Voit,Daria"
4006,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Nakamura,Hi","Djordjevic,Vu",1-0,2736.0,2350.0,"Nakamura,Hi","Djordjevic,Vu"
4007,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Chigaev,M","Nakamura,Hi",0-1,2631.0,2736.0,"Nakamura,Hi","Chigaev,M"
4008,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Nakamura,Hi","Terry,R",1/2-1/2,2736.0,2504.0,draw,draw
4009,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Mekhitarian,K","Nakamura,Hi",0-1,2554.0,2736.0,"Nakamura,Hi","Mekhitarian,K"
4010,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Nakamura,Hi","Hansen,Eric",1-0,2736.0,2606.0,"Nakamura,Hi","Hansen,Eric"
4011,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Tabatabaei,M","Nakamura,Hi",0-1,2629.0,2736.0,"Nakamura,Hi","Tabatabaei,M"
4012,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Nakamura,Hi","Tomashevsky,E",1-0,2736.0,2706.0,"Nakamura,Hi","Tomashevsky,E"
4013,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Quparadze,G","Nakamura,Hi",1-0,2463.0,2736.0,"Quparadze,G","Nakamura,Hi"
4014,Titled Tuesday 26th Jan,chess.com INT,2021-01-26,"Nakamura,Hi","Ivic,Velimir",1-0,2736.0,2581.0,"Nakamura,Hi","Ivic,Velimir"
4015,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Kozin,Y","Nakamura,Hi",0-1,2251.0,2736.0,"Nakamura,Hi","Kozin,Y"
4016,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Nakamura,Hi","Miroshnik,Ekaterina",1-0,2736.0,2118.0,"Nakamura,Hi","Miroshnik,Ekaterina"
4017,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Shahaliyev,Ismayil","Nakamura,Hi",1-0,2413.0,2736.0,"Shahaliyev,Ismayil","Nakamura,Hi"
4018,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Nakamura,Hi","Juhasz,Kr",1-0,2736.0,2474.0,"Nakamura,Hi","Juhasz,Kr"
4019,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Szpar,Milosz","Nakamura,Hi",0-1,2433.0,2736.0,"Nakamura,Hi","Szpar,Milosz"
4020,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Nakamura,Hi","Remizov,Yaroslav",1-0,2736.0,2385.0,"Nakamura,Hi","Remizov,Yaroslav"
4021,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Bluebaum,M","Nakamura,Hi",0-1,2670.0,2736.0,"Nakamura,Hi","Bluebaum,M"
4022,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Nakamura,Hi","Makarian,Rudik",1-0,2736.0,2461.0,"Nakamura,Hi","Makarian,Rudik"
4023,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Hansen,Eric","Nakamura,Hi",0-1,2606.0,2736.0,"Nakamura,Hi","Hansen,Eric"
4024,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Nakamura,Hi","Vachier Lagrave,M",1-0,2736.0,2784.0,"Nakamura,Hi","Vachier Lagrave,M"
4025,Titled Tuesday 2nd Feb,chess.com INT,2021-02-02,"Andreikin,D","Nakamura,Hi",0-1,2725.0,2736.0,"Nakamura,Hi","Andreikin,D"
4026,Opera Euro Rapid Prelim,chess24.com INT,2021-02-06,"Dominguez Perez,L","Nakamura,Hi",1/2-1/2,2758.0,2736.0,draw,draw
4027,Opera Euro Rapid Prelim,chess24.com INT,2021-02-06,"Nakamura,Hi","Duda,J",1/2-1/2,2736.0,2743.0,draw,draw
4028,Opera Euro Rapid Prelim,chess24.com INT,2021-02-06,"Grischuk,A","Nakamura,Hi",1/2-1/2,2777.0,2736.0,draw,draw
4029,Opera Euro Rapid Prelim,chess24.com INT,2021-02-06,"Nakamura,Hi","Giri,A",1-0,2736.0,2764.0,"Nakamura,Hi","Giri,A"
4030,Opera Euro Rapid Prelim,chess24.com INT,2021-02-06,"Nepomniachtchi,I","Nakamura,Hi",1-0,2789.0,2736.0,"Nepomniachtchi,I","Nakamura,Hi"
4031,Opera Euro Rapid Prelim,chess24.com INT,2021-02-07,"Dubov,Daniil","Nakamura,Hi",1/2-1/2,2710.0,2736.0,draw,draw
4032,Opera Euro Rapid Prelim,chess24.com INT,2021-02-07,"Nakamura,Hi","Vidit,S",1/2-1/2,2736.0,2726.0,draw,draw
4033,Opera Euro Rapid Prelim,chess24.com INT,2021-02-07,"Radjabov,T","Nakamura,Hi",1/2-1/2,2765.0,2736.0,draw,draw
4034,Opera Euro Rapid Prelim,chess24.com INT,2021-02-07,"Nakamura,Hi",Ding Liren,1-0,2736.0,2791.0,"Nakamura,Hi",Ding Liren
4035,Opera Euro Rapid Prelim,chess24.com INT,2021-02-07,"Carlsen,M","Nakamura,Hi",1-0,2862.0,2736.0,"Carlsen,M","Nakamura,Hi"
4036,Opera Euro Rapid Prelim,chess24.com INT,2021-02-08,"Nakamura,Hi","Vachier Lagrave,M",1/2-1/2,2736.0,2784.0,draw,draw
4037,Opera Euro Rapid Prelim,chess24.com INT,2021-02-08,"So,W","Nakamura,Hi",1/2-1/2,2770.0,2736.0,draw,draw
4038,Opera Euro Rapid Prelim,chess24.com INT,2021-02-08,"Nakamura,Hi","Aronian,L",1/2-1/2,2736.0,2781.0,draw,draw
4039,Opera Euro Rapid Prelim,chess24.com INT,2021-02-08,"Bluebaum,M","Nakamura,Hi",0-1,2670.0,2736.0,"Nakamura,Hi","Bluebaum,M"
4040,Opera Euro Rapid Prelim,chess24.com INT,2021-02-08,"Nakamura,Hi","Shankland,S",0-1,2736.0,2691.0,"Shankland,S","Nakamura,Hi"
4041,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Shtyka,S","Nakamura,Hi",0-1,2175.0,2736.0,"Nakamura,Hi","Shtyka,S"
4042,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Nakamura,Hi","Rosen,E",1/2-1/2,2736.0,2353.0,draw,draw
4043,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Alboredo,Julia","Nakamura,Hi",0-1,2182.0,2736.0,"Nakamura,Hi","Alboredo,Julia"
4044,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Nakamura,Hi","Ceres,Dragos",1-0,2736.0,2244.0,"Nakamura,Hi","Ceres,Dragos"
4045,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Khismatullin,D","Nakamura,Hi",0-1,2606.0,2736.0,"Nakamura,Hi","Khismatullin,D"
4046,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Nakamura,Hi","Bluebaum,M",1-0,2736.0,2670.0,"Nakamura,Hi","Bluebaum,M"
4047,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Nakamura,Hi","Vastrukhin,O",0-1,2736.0,2401.0,"Vastrukhin,O","Nakamura,Hi"
4048,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Grigoriants,S RUS","Nakamura,Hi",1/2-1/2,2546.0,2736.0,draw,draw
4049,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Nakamura,Hi","Preotu,Razvan",1-0,2736.0,2487.0,"Nakamura,Hi","Preotu,Razvan"
4050,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Awatramani,Janak","Nakamura,Hi",0-1,2213.0,2736.0,"Nakamura,Hi","Awatramani,Janak"
4051,Titled Tuesday 16th Feb,chess.com INT,2021-02-16,"Nakamura,Hi","Priasmoro,Novendra",0-1,2736.0,2502.0,"Priasmoro,Novendra","Nakamura,Hi"
4052,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Urjubdshzirov,E","Nakamura,Hi",0-1,2295.0,2736.0,"Nakamura,Hi","Urjubdshzirov,E"
4053,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Nakamura,Hi","Kwon,Sehyun",1-0,2736.0,2195.0,"Nakamura,Hi","Kwon,Sehyun"
4054,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Samadov,Read","Nakamura,Hi",0-1,2332.0,2736.0,"Nakamura,Hi","Samadov,Read"
4055,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Nakamura,Hi","Pichot,A",1-0,2736.0,2630.0,"Nakamura,Hi","Pichot,A"
4056,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Demchenko,A","Nakamura,Hi",1/2-1/2,2610.0,2736.0,draw,draw
4057,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Nakamura,Hi","Zhalmakhanov,Ramazan",0-1,2736.0,2420.0,"Zhalmakhanov,Ramazan","Nakamura,Hi"
4058,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Erdogdu,M","Nakamura,Hi",0-1,2396.0,2736.0,"Nakamura,Hi","Erdogdu,M"
4059,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Vallejo Diaz,Ja","Nakamura,Hi",0-1,2365.0,2736.0,"Nakamura,Hi","Vallejo Diaz,Ja"
4060,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Nakamura,Hi","Svidler,P",1/2-1/2,2736.0,2714.0,draw,draw
4061,Titled Tuesday 23rd Feb,chess.com INT,2021-02-23,"Nakamura,Hi","Praggnanandhaa,R",1-0,2736.0,2608.0,"Nakamura,Hi","Praggnanandhaa,R"
4062,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Ronka,E","Nakamura,Hi",0-1,2303.0,2736.0,"Nakamura,Hi","Ronka,E"
4063,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Nakamura,Hi","Ten Hertog,H",1-0,2736.0,2517.0,"Nakamura,Hi","Ten Hertog,H"
4064,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Rustemov,A","Nakamura,Hi",0-1,2525.0,2736.0,"Nakamura,Hi","Rustemov,A"
4065,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Nakamura,Hi","Bacrot,E",1-0,2736.0,2678.0,"Nakamura,Hi","Bacrot,E"
4066,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Indjic,A","Nakamura,Hi",0-1,2607.0,2736.0,"Nakamura,Hi","Indjic,A"
4067,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Nakamura,Hi","Kamsky,G",1-0,2736.0,2665.0,"Nakamura,Hi","Kamsky,G"
4068,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Andreikin,D","Nakamura,Hi",1/2-1/2,2725.0,2736.0,draw,draw
4069,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Nakamura,Hi","Howell,D",1-0,2736.0,2658.0,"Nakamura,Hi","Howell,D"
4070,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Sarana,A","Nakamura,Hi",1/2-1/2,2649.0,2736.0,draw,draw
4071,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Nakamura,Hi","Artemiev,V",0-1,2736.0,2709.0,"Artemiev,V","Nakamura,Hi"
4072,Titled Tuesday 2nd Mar,chess.com INT,2021-03-02,"Nakamura,Hi","Lomasov,Semyon",1/2-1/2,2736.0,2525.0,draw,draw
4073,Titled Tuesday 9th Mar,chess.com INT,2021-03-09,"Garcia Ramos,Daniel","Nakamura,Hi",0-1,2412.0,2736.0,"Nakamura,Hi","Garcia Ramos,Daniel"
4074,Titled Tuesday 9th Mar,chess.com INT,2021-03-09,"Nakamura,Hi","Sonis,Francesco",1-0,2736.0,2477.0,"Nakamura,Hi","Sonis,Francesco"
4075,Titled Tuesday 9th Mar,chess.com INT,2021-03-09,"Starozhilov,L","Nakamura,Hi",1/2-1/2,2318.0,2736.0,draw,draw
4076,Titled Tuesday 9th Mar,chess.com INT,2021-03-09,"Nakamura,Hi","Urjubdshzirov,E",1-0,2736.0,2295.0,"Nakamura,Hi","Urjubdshzirov,E"
4077,Titled Tuesday 9th Mar,chess.com INT,2021-03-09,"Kamsky,G","Nakamura,Hi",0-1,2665.0,2736.0,"Nakamura,Hi","Kamsky,G"
4078,Titled Tuesday 9th Mar,chess.com INT,2021-03-09,"Nakamura,Hi","Moradiabadi,E",1-0,2736.0,2555.0,"Nakamura,Hi","Moradiabadi,E"
4079,Titled Tuesday 9th Mar,chess.com INT,2021-03-09,"Quparadze,G","Nakamura,Hi",0-1,2463.0,2736.0,"Nakamura,Hi","Quparadze,G"
